"minPts","eps","Precision", "Recall","F1"
7,0.71,1,0.032258064516129,0.0625
7,0.72,1,0.021505376344086,0.0421052631578947
7,0.73,1,0.010752688172043,0.0212765957446809
7,0.74,1,0.010752688172043,0.0212765957446809
8,0.1,0.0093,1,0.0184286138908154
8,0.11,0.0093,1,0.0184286138908154
8,0.12,0.0093,1,0.0184286138908154
8,0.13,0.0093,1,0.0184286138908154
8,0.14,0.0093,1,0.0184286138908154
8,0.15,0.0093,1,0.0184286138908154
8,0.16,0.0093,1,0.0184286138908154
8,0.17,0.0093,1,0.0184286138908154
8,0.18,0.0093,1,0.0184286138908154
8,0.19,0.0093,1,0.0184286138908154
8,0.2,0.0093,1,0.0184286138908154
8,0.21,0.0093,1,0.0184286138908154
8,0.22,0.0093,1,0.0184286138908154
8,0.23,0.0093,1,0.0184286138908154
8,0.24,0.0093,1,0.0184286138908154
8,0.25,0.0093,1,0.0184286138908154
8,0.26,0.0093,1,0.0184286138908154
8,0.27,0.0093,1,0.0184286138908154
8,0.28,0.0093,1,0.0184286138908154
8,0.29,0.00930744595676541,1,0.0184432325235498
8,0.3,0.00930744595676541,1,0.0184432325235498
8,0.31,0.0093167701863354,1,0.0184615384615385
8,0.32,0.00935613682092555,1,0.0185388218877704
8,0.33,0.00956888568782797,1,0.018956379942927
8,0.34,0.00999784992474737,1,0.0197977647684939
8,0.35,0.0109693573387385,0.989247311827957,0.0216981132075472
8,0.36,0.0130803507258876,0.978494623655914,0.0258156028368794
8,0.37,0.0164479763444835,0.956989247311828,0.0323401162790698
8,0.38,0.0225643748340855,0.913978494623656,0.0440414507772021
8,0.39,0.0322452229299363,0.870967741935484,0.0621880998080614
8,0.4,0.0506410256410256,0.849462365591398,0.0955837870538415
8,0.41,0.0771670190274841,0.78494623655914,0.140519730510106
8,0.42,0.125,0.731182795698925,0.213500784929356
8,0.43,0.191489361702128,0.67741935483871,0.298578199052133
8,0.44,0.296116504854369,0.655913978494624,0.408026755852843
8,0.45,0.452380952380952,0.612903225806452,0.520547945205479
8,0.46,0.580645161290323,0.580645161290323,0.580645161290323
8,0.47,0.777777777777778,0.526881720430108,0.628205128205128
8,0.48,0.92,0.494623655913978,0.643356643356643
8,0.49,0.975609756097561,0.43010752688172,0.597014925373134
8,0.5,0.972222222222222,0.376344086021505,0.542635658914729
8,0.51,1,0.365591397849462,0.535433070866142
8,0.52,1,0.354838709677419,0.523809523809524
8,0.53,1,0.333333333333333,0.5
8,0.54,1,0.301075268817204,0.462809917355372
8,0.55,1,0.258064516129032,0.41025641025641
8,0.56,1,0.236559139784946,0.382608695652174
8,0.57,1,0.225806451612903,0.368421052631579
8,0.58,1,0.225806451612903,0.368421052631579
8,0.59,1,0.21505376344086,0.353982300884956
8,0.6,1,0.21505376344086,0.353982300884956
8,0.61,1,0.182795698924731,0.309090909090909
8,0.62,1,0.161290322580645,0.277777777777778
8,0.63,1,0.150537634408602,0.261682242990654
8,0.64,1,0.139784946236559,0.245283018867925
8,0.65,1,0.118279569892473,0.211538461538462
8,0.66,1,0.0967741935483871,0.176470588235294
8,0.67,1,0.0752688172043011,0.14
8,0.68,1,0.0645161290322581,0.121212121212121
8,0.69,1,0.043010752688172,0.0824742268041237
8,0.7,1,0.032258064516129,0.0625
8,0.71,1,0.032258064516129,0.0625
8,0.72,1,0.021505376344086,0.0421052631578947
8,0.73,1,0.010752688172043,0.0212765957446809
8,0.74,1,0.010752688172043,0.0212765957446809
9,0.1,0.0093,1,0.0184286138908154
9,0.11,0.0093,1,0.0184286138908154
9,0.12,0.0093,1,0.0184286138908154
9,0.13,0.0093,1,0.0184286138908154
9,0.14,0.0093,1,0.0184286138908154
9,0.15,0.0093,1,0.0184286138908154
9,0.16,0.0093,1,0.0184286138908154
9,0.17,0.0093,1,0.0184286138908154
9,0.18,0.0093,1,0.0184286138908154
9,0.19,0.0093,1,0.0184286138908154
9,0.2,0.0093,1,0.0184286138908154
9,0.21,0.0093,1,0.0184286138908154
9,0.22,0.0093,1,0.0184286138908154
9,0.23,0.0093,1,0.0184286138908154
9,0.24,0.0093,1,0.0184286138908154
9,0.25,0.0093,1,0.0184286138908154
9,0.26,0.0093,1,0.0184286138908154
9,0.27,0.0093,1,0.0184286138908154
9,0.28,0.0093,1,0.0184286138908154
9,0.29,0.0093,1,0.0184286138908154
9,0.3,0.0093,1,0.0184286138908154
9,0.31,0.00930930930930931,1,0.0184468908063076
9,0.32,0.00932611311672684,1,0.0184798807749627
9,0.33,0.00941295546558705,1,0.018650355961095
9,0.34,0.00958268933539413,1,0.0189834660134721
9,0.35,0.0100965759438104,0.989247311827957,0.0199891363389462
9,0.36,0.0113395638629283,0.978494623655914,0.0224193151022419
9,0.37,0.0138610811643308,0.967741935483871,0.0273307014880049
9,0.38,0.0177768696362893,0.935483870967742,0.0348907158612392
9,0.39,0.025290092234454,0.913978494623656,0.0492182976259409
9,0.4,0.038899430740038,0.881720430107527,0.0745115856428896
9,0.41,0.0602409638554217,0.806451612903226,0.112107623318386
9,0.42,0.0954301075268817,0.763440860215054,0.169653524492234
9,0.43,0.155502392344498,0.698924731182796,0.25440313111546
9,0.44,0.248995983935743,0.666666666666667,0.362573099415205
9,0.45,0.388157894736842,0.634408602150538,0.481632653061224
9,0.46,0.519230769230769,0.580645161290323,0.548223350253807
9,0.47,0.680555555555556,0.526881720430108,0.593939393939394
9,0.48,0.92,0.494623655913978,0.643356643356643
9,0.49,0.953488372093023,0.440860215053763,0.602941176470588
9,0.5,0.972222222222222,0.376344086021505,0.542635658914729
9,0.51,1,0.365591397849462,0.535433070866142
9,0.52,1,0.354838709677419,0.523809523809524
9,0.53,1,0.333333333333333,0.5
9,0.54,1,0.301075268817204,0.462809917355372
9,0.55,1,0.258064516129032,0.41025641025641
9,0.56,1,0.236559139784946,0.382608695652174
9,0.57,1,0.225806451612903,0.368421052631579
9,0.58,1,0.225806451612903,0.368421052631579
9,0.59,1,0.21505376344086,0.353982300884956
9,0.6,1,0.21505376344086,0.353982300884956
9,0.61,1,0.182795698924731,0.309090909090909
9,0.62,1,0.161290322580645,0.277777777777778
9,0.63,1,0.150537634408602,0.261682242990654
9,0.64,1,0.139784946236559,0.245283018867925
9,0.65,1,0.129032258064516,0.228571428571429
9,0.66,1,0.0967741935483871,0.176470588235294
9,0.67,1,0.0752688172043011,0.14
9,0.68,1,0.0645161290322581,0.121212121212121
9,0.69,1,0.043010752688172,0.0824742268041237
9,0.7,1,0.032258064516129,0.0625
9,0.71,1,0.032258064516129,0.0625
9,0.72,1,0.021505376344086,0.0421052631578947
9,0.73,1,0.010752688172043,0.0212765957446809
9,0.74,1,0.010752688172043,0.0212765957446809
10,0.1,0.0093,1,0.0184286138908154
10,0.11,0.0093,1,0.0184286138908154
10,0.12,0.0093,1,0.0184286138908154
10,0.13,0.0093,1,0.0184286138908154
10,0.14,0.0093,1,0.0184286138908154
10,0.15,0.0093,1,0.0184286138908154
10,0.16,0.0093,1,0.0184286138908154
10,0.17,0.0093,1,0.0184286138908154
10,0.18,0.0093,1,0.0184286138908154
10,0.19,0.0093,1,0.0184286138908154
10,0.2,0.0093,1,0.0184286138908154
10,0.21,0.0093,1,0.0184286138908154
10,0.22,0.0093,1,0.0184286138908154
10,0.23,0.0093,1,0.0184286138908154
10,0.24,0.0093,1,0.0184286138908154
10,0.25,0.0093,1,0.0184286138908154
10,0.26,0.0093,1,0.0184286138908154
10,0.27,0.0093,1,0.0184286138908154
10,0.28,0.0093,1,0.0184286138908154
10,0.29,0.0093,1,0.0184286138908154
10,0.3,0.0093,1,0.0184286138908154
10,0.31,0.00930930930930931,1,0.0184468908063076
10,0.32,0.00930930930930931,1,0.0184468908063076
10,0.33,0.00932798395185557,1,0.0184835536122429
10,0.34,0.00940533980582524,1,0.0186354072738203
