"minPts","eps","Precision", "Recall","F1"
4,0.64,1,0.134328358208955,0.236842105263158
4,0.65,1,0.104477611940299,0.189189189189189
4,0.66,1,0.0746268656716418,0.138888888888889
4,0.67,1,0.0746268656716418,0.138888888888889
4,0.68,1,0.0746268656716418,0.138888888888889
4,0.69,1,0.0597014925373134,0.112676056338028
4,0.7,1,0.0149253731343284,0.0294117647058824
4,0.71,1,0.0149253731343284,0.0294117647058824
4,0.72,1,0.0149253731343284,0.0294117647058824
4,0.73,1,0.0149253731343284,0.0294117647058824
4,0.74,1,0.0149253731343284,0.0294117647058824
4,0.75,1,0.0149253731343284,0.0294117647058824
4,0.76,1,0.0149253731343284,0.0294117647058824
4,0.77,1,0.0149253731343284,0.0294117647058824
4,0.78,1,0.0149253731343284,0.0294117647058824
4,0.79,1,0.0149253731343284,0.0294117647058824
4,0.8,1,0.0149253731343284,0.0294117647058824
5,0.1,0.0067,1,0.0133108175225986
5,0.11,0.0067,1,0.0133108175225986
5,0.12,0.0067,1,0.0133108175225986
5,0.13,0.0067,1,0.0133108175225986
5,0.14,0.0067,1,0.0133108175225986
5,0.15,0.0067,1,0.0133108175225986
5,0.16,0.0067,1,0.0133108175225986
5,0.17,0.0067,1,0.0133108175225986
5,0.18,0.0067,1,0.0133108175225986
5,0.19,0.0067,1,0.0133108175225986
5,0.2,0.0067,1,0.0133108175225986
5,0.21,0.0067,1,0.0133108175225986
5,0.22,0.0067,1,0.0133108175225986
5,0.23,0.0067,1,0.0133108175225986
5,0.24,0.0067,1,0.0133108175225986
5,0.25,0.0067,1,0.0133108175225986
5,0.26,0.0067,1,0.0133108175225986
5,0.27,0.0067,1,0.0133108175225986
5,0.28,0.0067,1,0.0133108175225986
5,0.29,0.0067,1,0.0133108175225986
5,0.3,0.0067,1,0.0133108175225986
5,0.31,0.00670335167583792,1,0.0133174319220831
5,0.32,0.00670335167583792,1,0.0133174319220831
5,0.33,0.00672420714572461,1,0.0133585883760343
5,0.34,0.00674179915475951,1,0.0133933033483258
5,0.35,0.00677451971688574,1,0.0134578688359948
5,0.36,0.00687743789776227,1,0.0136609236415537
5,0.37,0.00706155143338954,1,0.0140240711669283
5,0.38,0.00742876150349263,1,0.0147479639005063
5,0.39,0.0081340293796285,1,0.0161368015414258
5,0.4,0.00919824272377814,1,0.0182288124064753
5,0.41,0.0105566218809981,0.985074626865672,0.0208893812312075
5,0.42,0.0125847047434656,0.970149253731343,0.0248470948012232
5,0.43,0.0156517485937882,0.955223880597015,0.0307988450433109
5,0.44,0.0206052801030264,0.955223880597015,0.0403403718878033
5,0.45,0.0275310834813499,0.925373134328358,0.0534713238464856
5,0.46,0.0339296730413325,0.82089552238806,0.0651658767772512
5,0.47,0.0477941176470588,0.776119402985075,0.09004329004329
5,0.48,0.0622406639004149,0.671641791044776,0.113924050632911
5,0.49,0.0912951167728238,0.641791044776119,0.159851301115242
5,0.5,0.131498470948012,0.641791044776119,0.218274111675127
5,0.51,0.189320388349515,0.582089552238806,0.285714285714286
5,0.52,0.244897959183673,0.537313432835821,0.336448598130841
5,0.53,0.346938775510204,0.507462686567164,0.412121212121212
5,0.54,0.445945945945946,0.492537313432836,0.468085106382979
5,0.55,0.551020408163265,0.402985074626866,0.46551724137931
5,0.56,0.55,0.328358208955224,0.411214953271028
5,0.57,0.645161290322581,0.298507462686567,0.408163265306122
5,0.58,0.703703703703704,0.283582089552239,0.404255319148936
5,0.59,0.826086956521739,0.283582089552239,0.422222222222222
5,0.6,0.888888888888889,0.238805970149254,0.376470588235294
5,0.61,1,0.208955223880597,0.345679012345679
5,0.62,1,0.208955223880597,0.345679012345679
5,0.63,1,0.194029850746269,0.325
5,0.64,1,0.164179104477612,0.282051282051282
5,0.65,1,0.134328358208955,0.236842105263158
5,0.66,1,0.0895522388059701,0.164383561643836
5,0.67,1,0.0895522388059701,0.164383561643836
5,0.68,1,0.0746268656716418,0.138888888888889
5,0.69,1,0.0597014925373134,0.112676056338028
5,0.7,1,0.0149253731343284,0.0294117647058824
5,0.71,1,0.0149253731343284,0.0294117647058824
5,0.72,1,0.0149253731343284,0.0294117647058824
5,0.73,1,0.0149253731343284,0.0294117647058824
5,0.74,1,0.0149253731343284,0.0294117647058824
5,0.75,1,0.0149253731343284,0.0294117647058824
5,0.76,1,0.0149253731343284,0.0294117647058824
5,0.77,1,0.0149253731343284,0.0294117647058824
5,0.78,1,0.0149253731343284,0.0294117647058824
5,0.79,1,0.0149253731343284,0.0294117647058824
5,0.8,1,0.0149253731343284,0.0294117647058824
6,0.1,0.0067,1,0.0133108175225986
6,0.11,0.0067,1,0.0133108175225986
6,0.12,0.0067,1,0.0133108175225986
6,0.13,0.0067,1,0.0133108175225986
6,0.14,0.0067,1,0.0133108175225986
6,0.15,0.0067,1,0.0133108175225986
6,0.16,0.0067,1,0.0133108175225986
6,0.17,0.0067,1,0.0133108175225986
6,0.18,0.0067,1,0.0133108175225986
6,0.19,0.0067,1,0.0133108175225986
6,0.2,0.0067,1,0.0133108175225986
6,0.21,0.0067,1,0.0133108175225986
6,0.22,0.0067,1,0.0133108175225986
6,0.23,0.0067,1,0.0133108175225986
6,0.24,0.0067,1,0.0133108175225986
6,0.25,0.0067,1,0.0133108175225986
6,0.26,0.0067,1,0.0133108175225986
6,0.27,0.0067,1,0.0133108175225986
6,0.28,0.0067,1,0.0133108175225986
6,0.29,0.0067,1,0.0133108175225986
6,0.3,0.0067,1,0.0133108175225986
6,0.31,0.0067,1,0.0133108175225986
6,0.32,0.0067,1,0.0133108175225986
6,0.33,0.00670402241344807,1,0.0133187555908955
6,0.34,0.00670804965959151,1,0.0133267031327698
6,0.35,0.00671208174714486,1,0.0133346601651906
6,0.36,0.00673231511254019,1,0.0133745882822637
6,0.37,0.00679168778509883,1,0.013491743858236
6,0.38,0.00696031581134428,1,0.0138244093675849
6,0.39,0.0072440263812304,1,0.0143838557320739
6,0.4,0.00783625730994152,1,0.0155506556806313
6,0.41,0.00884138295064661,1,0.0175277959450621
6,0.42,0.0102167182662539,0.985074626865672,0.020223686226444
6,0.43,0.0123195380173243,0.955223880597015,0.024325351577347
6,0.44,0.0156059497683492,0.955223880597015,0.0307101727447217
6,0.45,0.0208264462809917,0.940298507462687,0.0407503234152652
6,0.46,0.0262551819438047,0.850746268656716,0.0509383378016086
6,0.47,0.037137069547603,0.82089552238806,0.0710594315245478
6,0.48,0.048804780876494,0.73134328358209,0.0915032679738562
6,0.49,0.0671641791044776,0.671641791044776,0.122116689280868
6,0.5,0.105386416861827,0.671641791044776,0.182186234817814
6,0.51,0.165289256198347,0.597014925373134,0.258899676375405
6,0.52,0.226190476190476,0.567164179104478,0.323404255319149
6,0.53,0.301724137931034,0.522388059701492,0.382513661202186
6,0.54,0.417721518987342,0.492537313432836,0.452054794520548
6,0.55,0.53448275862069,0.462686567164179,0.496
6,0.56,0.543478260869565,0.373134328358209,0.442477876106195
6,0.57,0.647058823529412,0.328358208955224,0.435643564356436
6,0.58,0.714285714285714,0.298507462686567,0.421052631578947
6,0.59,0.826086956521739,0.283582089552239,0.422222222222222
6,0.6,0.888888888888889,0.238805970149254,0.376470588235294
6,0.61,0.933333333333333,0.208955223880597,0.341463414634146
6,0.62,1,0.208955223880597,0.345679012345679
6,0.63,1,0.194029850746269,0.325
6,0.64,1,0.164179104477612,0.282051282051282
6,0.65,1,0.134328358208955,0.236842105263158
6,0.66,1,0.0895522388059701,0.164383561643836
6,0.67,1,0.0895522388059701,0.164383561643836
6,0.68,1,0.0895522388059701,0.164383561643836
6,0.69,1,0.0746268656716418,0.138888888888889
6,0.7,1,0.0298507462686567,0.0579710144927536
6,0.71,1,0.0149253731343284,0.0294117647058824
6,0.72,1,0.0149253731343284,0.0294117647058824
6,0.73,1,0.0149253731343284,0.0294117647058824
6,0.74,1,0.0149253731343284,0.0294117647058824
6,0.75,1,0.0149253731343284,0.0294117647058824
6,0.76,1,0.0149253731343284,0.0294117647058824
6,0.77,1,0.0149253731343284,0.0294117647058824
6,0.78,1,0.0149253731343284,0.0294117647058824
6,0.79,1,0.0149253731343284,0.0294117647058824
6,0.8,1,0.0149253731343284,0.0294117647058824
7,0.1,0.0067,1,0.0133108175225986
7,0.11,0.0067,1,0.0133108175225986
7,0.12,0.0067,1,0.0133108175225986
7,0.13,0.0067,1,0.0133108175225986
7,0.14,0.0067,1,0.0133108175225986
7,0.15,0.0067,1,0.0133108175225986
7,0.16,0.0067,1,0.0133108175225986
7,0.17,0.0067,1,0.0133108175225986
7,0.18,0.0067,1,0.0133108175225986
7,0.19,0.0067,1,0.0133108175225986
7,0.2,0.0067,1,0.0133108175225986
7,0.21,0.0067,1,0.0133108175225986
7,0.22,0.0067,1,0.0133108175225986
7,0.23,0.0067,1,0.0133108175225986
7,0.24,0.0067,1,0.0133108175225986
7,0.25,0.0067,1,0.0133108175225986
7,0.26,0.0067,1,0.0133108175225986
7,0.27,0.0067,1,0.0133108175225986
7,0.28,0.0067,1,0.0133108175225986
7,0.29,0.0067,1,0.0133108175225986
7,0.3,0.0067,1,0.0133108175225986
7,0.31,0.0067,1,0.0133108175225986
7,0.32,0.0067,1,0.0133108175225986
7,0.33,0.0067,1,0.0133108175225986
7,0.34,0.0067,1,0.0133108175225986
7,0.35,0.0067,1,0.0133108175225986
7,0.36,0.0067,1,0.0133108175225986
7,0.37,0.00671881267549138,1,0.0133479430222134
7,0.38,0.00679995940322744,1,0.013508064516129
7,0.39,0.00694948656778342,1,0.0138030490317264
7,0.4,0.00715659047212134,1,0.0142114752359741
7,0.41,0.00767644362969752,1,0.0152359295054008
7,0.42,0.00876275176562909,1,0.0173732659146895
7,0.43,0.010087116001834,0.985074626865672,0.0199697428139183
7,0.44,0.012509622786759,0.970149253731343,0.0247007410222307
7,0.45,0.0160320641282565,0.955223880597015,0.0315348608031535
7,0.46,0.0197278911564626,0.865671641791045,0.0385766544728966
7,0.47,0.0279860069965017,0.835820895522388,0.0541586073500967
7,0.48,0.0379746835443038,0.761194029850746,0.0723404255319149
7,0.49,0.0525714285714286,0.686567164179104,0.0976645435244161
7,0.5,0.0766609880749574,0.671641791044776,0.137614678899083
7,0.51,0.119533527696793,0.611940298507463,0.2
7,0.52,0.171806167400881,0.582089552238806,0.26530612244898
7,0.53,0.258741258741259,0.552238805970149,0.352380952380952
7,0.54,0.343434343434343,0.507462686567164,0.409638554216868
7,0.55,0.464788732394366,0.492537313432836,0.478260869565217
7,0.56,0.509433962264151,0.402985074626866,0.45
7,0.57,0.564102564102564,0.328358208955224,0.415094339622641
7,0.58,0.7,0.313432835820896,0.43298969072165
7,0.59,0.791666666666667,0.283582089552239,0.417582417582418
7,0.6,0.888888888888889,0.238805970149254,0.376470588235294
7,0.61,0.933333333333333,0.208955223880597,0.341463414634146
7,0.62,1,0.208955223880597,0.345679012345679
7,0.63,1,0.194029850746269,0.325
7,0.64,1,0.164179104477612,0.282051282051282
7,0.65,1,0.134328358208955,0.236842105263158
7,0.66,1,0.104477611940299,0.189189189189189
7,0.67,1,0.0895522388059701,0.164383561643836
7,0.68,1,0.0895522388059701,0.164383561643836
7,0.69,1,0.0746268656716418,0.138888888888889
7,0.7,1,0.0298507462686567,0.0579710144927536
7,0.71,1,0.0298507462686567,0.0579710144927536
7,0.72,1,0.0298507462686567,0.0579710144927536
7,0.73,1,0.0149253731343284,0.0294117647058824
7,0.74,1,0.0149253731343284,0.0294117647058824
7,0.75,1,0.0149253731343284,0.0294117647058824
7,0.76,1,0.0149253731343284,0.0294117647058824
7,0.77,1,0.0149253731343284,0.0294117647058824
7,0.78,1,0.0149253731343284,0.0294117647058824
7,0.79,1,0.0149253731343284,0.0294117647058824
7,0.8,1,0.0149253731343284,0.0294117647058824
8,0.1,0.0067,1,0.0133108175225986
8,0.11,0.0067,1,0.0133108175225986
8,0.12,0.0067,1,0.0133108175225986
8,0.13,0.0067,1,0.0133108175225986
8,0.14,0.0067,1,0.0133108175225986
8,0.15,0.0067,1,0.0133108175225986
8,0.16,0.0067,1,0.0133108175225986
8,0.17,0.0067,1,0.0133108175225986
8,0.18,0.0067,1,0.0133108175225986
8,0.19,0.0067,1,0.0133108175225986
8,0.2,0.0067,1,0.0133108175225986
8,0.21,0.0067,1,0.0133108175225986
8,0.22,0.0067,1,0.0133108175225986
8,0.23,0.0067,1,0.0133108175225986
8,0.24,0.0067,1,0.0133108175225986
8,0.25,0.0067,1,0.0133108175225986
8,0.26,0.0067,1,0.0133108175225986
8,0.27,0.0067,1,0.0133108175225986
8,0.28,0.0067,1,0.0133108175225986
8,0.29,0.0067,1,0.0133108175225986
8,0.3,0.0067,1,0.0133108175225986
8,0.31,0.0067,1,0.0133108175225986
8,0.32,0.0067,1,0.0133108175225986
8,0.33,0.0067,1,0.0133108175225986
8,0.34,0.0067,1,0.0133108175225986
8,0.35,0.0067,1,0.0133108175225986
8,0.36,0.0067,1,0.0133108175225986
8,0.37,0.0067,1,0.0133108175225986
8,0.38,0.0067,1,0.0133108175225986
8,0.39,0.00680548501777552,1,0.0135189669087974
8,0.4,0.00691648601218127,1,0.0137379536600369
8,0.41,0.00717191179618925,1,0.0142416834945265
8,0.42,0.00779160367484591,1,0.0154627279021463
8,0.43,0.00880651945320715,1,0.0174592833876221
8,0.44,0.0105871029836381,0.985074626865672,0.0209490557054436
8,0.45,0.0131632239773188,0.970149253731343,0.025974025974026
8,0.46,0.0162162162162162,0.895522388059702,0.0318555880010619
8,0.47,0.0229445506692161,0.895522388059702,0.0447427293064877
8,0.48,0.0311262026032824,0.82089552238806,0.0599781897491821
8,0.49,0.0415254237288136,0.73134328358209,0.078588612670409
8,0.5,0.0605263157894737,0.686567164179104,0.111245465538089
8,0.51,0.0907127429805616,0.626865671641791,0.158490566037736
8,0.52,0.146520146520147,0.597014925373134,0.235294117647059
8,0.53,0.209039548022599,0.552238805970149,0.30327868852459
8,0.54,0.310344827586207,0.537313432835821,0.39344262295082
8,0.55,0.392857142857143,0.492537313432836,0.437086092715232
8,0.56,0.435483870967742,0.402985074626866,0.418604651162791
8,0.57,0.547619047619048,0.343283582089552,0.422018348623853
8,0.58,0.617647058823529,0.313432835820896,0.415841584158416
8,0.59,0.769230769230769,0.298507462686567,0.43010752688172
8,0.6,0.85,0.253731343283582,0.390804597701149
8,0.61,0.9375,0.223880597014925,0.36144578313253
8,0.62,1,0.223880597014925,0.365853658536585
8,0.63,1,0.194029850746269,0.325
8,0.64,1,0.164179104477612,0.282051282051282
8,0.65,1,0.134328358208955,0.236842105263158
8,0.66,1,0.104477611940299,0.189189189189189
8,0.67,1,0.104477611940299,0.189189189189189
8,0.68,1,0.0895522388059701,0.164383561643836
8,0.69,1,0.0746268656716418,0.138888888888889
8,0.7,1,0.0298507462686567,0.0579710144927536
8,0.71,1,0.0298507462686567,0.0579710144927536
8,0.72,1,0.0298507462686567,0.0579710144927536
8,0.73,1,0.0149253731343284,0.0294117647058824
8,0.74,1,0.0149253731343284,0.0294117647058824
8,0.75,1,0.0149253731343284,0.0294117647058824
8,0.76,1,0.0149253731343284,0.0294117647058824
8,0.77,1,0.0149253731343284,0.0294117647058824
8,0.78,1,0.0149253731343284,0.0294117647058824
8,0.79,1,0.0149253731343284,0.0294117647058824
8,0.8,1,0.0149253731343284,0.0294117647058824
9,0.1,0.0067,1,0.0133108175225986
9,0.11,0.0067,1,0.0133108175225986
9,0.12,0.0067,1,0.0133108175225986
9,0.13,0.0067,1,0.0133108175225986
9,0.14,0.0067,1,0.0133108175225986
9,0.15,0.0067,1,0.0133108175225986
9,0.16,0.0067,1,0.0133108175225986
9,0.17,0.0067,1,0.0133108175225986
9,0.18,0.0067,1,0.0133108175225986
9,0.19,0.0067,1,0.0133108175225986
9,0.2,0.0067,1,0.0133108175225986
9,0.21,0.0067,1,0.0133108175225986
9,0.22,0.0067,1,0.0133108175225986
9,0.23,0.0067,1,0.0133108175225986
9,0.24,0.0067,1,0.0133108175225986
9,0.25,0.0067,1,0.0133108175225986
9,0.26,0.0067,1,0.0133108175225986
9,0.27,0.0067,1,0.0133108175225986
9,0.28,0.0067,1,0.0133108175225986
9,0.29,0.0067,1,0.0133108175225986
9,0.3,0.0067,1,0.0133108175225986
9,0.31,0.0067,1,0.0133108175225986
9,0.32,0.0067,1,0.0133108175225986
9,0.33,0.0067,1,0.0133108175225986
9,0.34,0.0067,1,0.0133108175225986
9,0.35,0.0067,1,0.0133108175225986
9,0.36,0.0067,1,0.0133108175225986
9,0.37,0.0067,1,0.0133108175225986
9,0.38,0.0067,1,0.0133108175225986
9,0.39,0.00671208174714486,1,0.0133346601651906
9,0.4,0.00678137651821862,1,0.0134713984115814
9,0.41,0.00690081367803069,1,0.0137070376432079
9,0.42,0.00718729886290496,1,0.0142720204494621
9,0.43,0.00794592030360531,1,0.0157665607718555
9,0.44,0.00932109070673344,1,0.0184700206753963
9,0.45,0.0114745675629389,1,0.022688791059939
9,0.46,0.014022787028922,0.955223880597015,0.0276398186136903
9,0.47,0.0186658506731946,0.91044776119403,0.0365817091454273
9,0.48,0.0251346499102334,0.835820895522388,0.04880174291939
9,0.49,0.034983498349835,0.791044776119403,0.0670037926675095
9,0.5,0.0492462311557789,0.73134328358209,0.0922787193973635
9,0.51,0.075,0.671641791044776,0.134932533733133
9,0.52,0.110215053763441,0.611940298507463,0.186788154897494
